image_id,label,image_path,parent_id,pixel_bounds
patch-1386-1749-1419-1782-#map_189245154.png#.png,boundary,./patches_50_meters/patch-1386-1749-1419-1782-#map_189245154.png#.png,map_189245154.png,"(1386, 1749, 1419, 1782)"
patch-1584-1221-1617-1254-#map_189245154.png#.png,no_boundary,./patches_50_meters/patch-1584-1221-1617-1254-#map_189245154.png#.png,map_189245154.png,"(1584, 1221, 1617, 1254)"
patch-1815-3069-1848-3102-#map_189245154.png#.png,no_boundary,./patches_50_meters/patch-1815-3069-1848-3102-#map_189245154.png#.png,map_189245154.png,"(1815, 3069, 1848, 3102)"
patch-2310-1056-2343-1089-#map_189245154.png#.png,boundary,./patches_50_meters/patch-2310-1056-2343-1089-#map_189245154.png#.png,map_189245154.png,"(2310, 1056, 2343, 1089)"
patch-2376-2574-2409-2607-#map_189245154.png#.png,no_boundary,./patches_50_meters/patch-2376-2574-2409-2607-#map_189245154.png#.png,map_189245154.png,"(2376, 2574, 2409, 2607)"
patch-3003-3168-3036-3201-#map_189245154.png#.png,boundary,./patches_50_meters/patch-3003-3168-3036-3201-#map_189245154.png#.png,map_189245154.png,"(3003, 3168, 3036, 3201)"
patch-3069-1914-3102-1947-#map_189245154.png#.png,no_boundary,./patches_50_meters/patch-3069-1914-3102-1947-#map_189245154.png#.png,map_189245154.png,"(3069, 1914, 3102, 1947)"
patch-165-3234-198-3267-#map_189245160.png#.png,no_boundary,./patches_50_meters/patch-165-3234-198-3267-#map_189245160.png#.png,map_189245160.png,"(165, 3234, 198, 3267)"
patch-627-1650-660-1683-#map_189245160.png#.png,boundary,./patches_50_meters/patch-627-1650-660-1683-#map_189245160.png#.png,map_189245160.png,"(627, 1650, 660, 1683)"
patch-858-1320-891-1353-#map_189245160.png#.png,boundary,./patches_50_meters/patch-858-1320-891-1353-#map_189245160.png#.png,map_189245160.png,"(858, 1320, 891, 1353)"
patch-1617-990-1650-1023-#map_189245160.png#.png,boundary,./patches_50_meters/patch-1617-990-1650-1023-#map_189245160.png#.png,map_189245160.png,"(1617, 990, 1650, 1023)"
patch-1683-1320-1716-1353-#map_189245160.png#.png,boundary,./patches_50_meters/patch-1683-1320-1716-1353-#map_189245160.png#.png,map_189245160.png,"(1683, 1320, 1716, 1353)"
patch-2739-2640-2772-2673-#map_189245160.png#.png,boundary,./patches_50_meters/patch-2739-2640-2772-2673-#map_189245160.png#.png,map_189245160.png,"(2739, 2640, 2772, 2673)"
patch-3498-1023-3531-1056-#map_189245160.png#.png,boundary,./patches_50_meters/patch-3498-1023-3531-1056-#map_189245160.png#.png,map_189245160.png,"(3498, 1023, 3531, 1056)"
patch-396-693-429-726-#map_189245166.png#.png,no_boundary,./patches_50_meters/patch-396-693-429-726-#map_189245166.png#.png,map_189245166.png,"(396, 693, 429, 726)"
patch-891-3333-924-3366-#map_189245166.png#.png,boundary,./patches_50_meters/patch-891-3333-924-3366-#map_189245166.png#.png,map_189245166.png,"(891, 3333, 924, 3366)"
patch-924-2541-957-2574-#map_189245166.png#.png,no_boundary,./patches_50_meters/patch-924-2541-957-2574-#map_189245166.png#.png,map_189245166.png,"(924, 2541, 957, 2574)"
patch-1782-1749-1815-1782-#map_189245166.png#.png,no_boundary,./patches_50_meters/patch-1782-1749-1815-1782-#map_189245166.png#.png,map_189245166.png,"(1782, 1749, 1815, 1782)"
patch-2145-3399-2178-3432-#map_189245166.png#.png,no_boundary,./patches_50_meters/patch-2145-3399-2178-3432-#map_189245166.png#.png,map_189245166.png,"(2145, 3399, 2178, 3432)"
patch-2178-2838-2211-2871-#map_189245166.png#.png,boundary,./patches_50_meters/patch-2178-2838-2211-2871-#map_189245166.png#.png,map_189245166.png,"(2178, 2838, 2211, 2871)"
patch-2838-2178-2871-2211-#map_189245166.png#.png,no_boundary,./patches_50_meters/patch-2838-2178-2871-2211-#map_189245166.png#.png,map_189245166.png,"(2838, 2178, 2871, 2211)"
patch-2937-1254-2970-1287-#map_189245166.png#.png,boundary,./patches_50_meters/patch-2937-1254-2970-1287-#map_189245166.png#.png,map_189245166.png,"(2937, 1254, 2970, 1287)"
patch-3300-924-3333-957-#map_189245166.png#.png,no_boundary,./patches_50_meters/patch-3300-924-3333-957-#map_189245166.png#.png,map_189245166.png,"(3300, 924, 3333, 957)"
patch-231-2112-264-2145-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-231-2112-264-2145-#map_189245172.png#.png,map_189245172.png,"(231, 2112, 264, 2145)"
patch-726-759-759-792-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-726-759-759-792-#map_189245172.png#.png,map_189245172.png,"(726, 759, 759, 792)"
patch-792-1815-825-1848-#map_189245172.png#.png,boundary,./patches_50_meters/patch-792-1815-825-1848-#map_189245172.png#.png,map_189245172.png,"(792, 1815, 825, 1848)"
patch-825-462-858-495-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-825-462-858-495-#map_189245172.png#.png,map_189245172.png,"(825, 462, 858, 495)"
patch-825-858-858-891-#map_189245172.png#.png,boundary,./patches_50_meters/patch-825-858-858-891-#map_189245172.png#.png,map_189245172.png,"(825, 858, 858, 891)"
patch-858-2673-891-2706-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-858-2673-891-2706-#map_189245172.png#.png,map_189245172.png,"(858, 2673, 891, 2706)"
patch-1089-825-1122-858-#map_189245172.png#.png,boundary,./patches_50_meters/patch-1089-825-1122-858-#map_189245172.png#.png,map_189245172.png,"(1089, 825, 1122, 858)"
patch-1386-1287-1419-1320-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-1386-1287-1419-1320-#map_189245172.png#.png,map_189245172.png,"(1386, 1287, 1419, 1320)"
patch-1386-1353-1419-1386-#map_189245172.png#.png,boundary,./patches_50_meters/patch-1386-1353-1419-1386-#map_189245172.png#.png,map_189245172.png,"(1386, 1353, 1419, 1386)"
patch-1584-132-1617-165-#map_189245172.png#.png,boundary,./patches_50_meters/patch-1584-132-1617-165-#map_189245172.png#.png,map_189245172.png,"(1584, 132, 1617, 165)"
patch-1881-2376-1914-2409-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-1881-2376-1914-2409-#map_189245172.png#.png,map_189245172.png,"(1881, 2376, 1914, 2409)"
patch-2013-3333-2046-3366-#map_189245172.png#.png,boundary,./patches_50_meters/patch-2013-3333-2046-3366-#map_189245172.png#.png,map_189245172.png,"(2013, 3333, 2046, 3366)"
patch-2145-2277-2178-2310-#map_189245172.png#.png,boundary,./patches_50_meters/patch-2145-2277-2178-2310-#map_189245172.png#.png,map_189245172.png,"(2145, 2277, 2178, 2310)"
patch-2211-1518-2244-1551-#map_189245172.png#.png,boundary,./patches_50_meters/patch-2211-1518-2244-1551-#map_189245172.png#.png,map_189245172.png,"(2211, 1518, 2244, 1551)"
patch-2277-1617-2310-1650-#map_189245172.png#.png,boundary,./patches_50_meters/patch-2277-1617-2310-1650-#map_189245172.png#.png,map_189245172.png,"(2277, 1617, 2310, 1650)"
patch-2508-1188-2541-1221-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-2508-1188-2541-1221-#map_189245172.png#.png,map_189245172.png,"(2508, 1188, 2541, 1221)"
patch-2706-3465-2739-3498-#map_189245172.png#.png,boundary,./patches_50_meters/patch-2706-3465-2739-3498-#map_189245172.png#.png,map_189245172.png,"(2706, 3465, 2739, 3498)"
patch-2805-660-2838-693-#map_189245172.png#.png,boundary,./patches_50_meters/patch-2805-660-2838-693-#map_189245172.png#.png,map_189245172.png,"(2805, 660, 2838, 693)"
patch-3333-330-3366-363-#map_189245172.png#.png,no_boundary,./patches_50_meters/patch-3333-330-3366-363-#map_189245172.png#.png,map_189245172.png,"(3333, 330, 3366, 363)"
patch-33-1914-66-1947-#map_189245184.png#.png,no_boundary,./patches_50_meters/patch-33-1914-66-1947-#map_189245184.png#.png,map_189245184.png,"(33, 1914, 66, 1947)"
patch-594-495-627-528-#map_189245184.png#.png,no_boundary,./patches_50_meters/patch-594-495-627-528-#map_189245184.png#.png,map_189245184.png,"(594, 495, 627, 528)"
patch-1617-495-1650-528-#map_189245184.png#.png,no_boundary,./patches_50_meters/patch-1617-495-1650-528-#map_189245184.png#.png,map_189245184.png,"(1617, 495, 1650, 528)"
patch-2244-561-2277-594-#map_189245184.png#.png,no_boundary,./patches_50_meters/patch-2244-561-2277-594-#map_189245184.png#.png,map_189245184.png,"(2244, 561, 2277, 594)"
patch-2574-2838-2607-2871-#map_189245184.png#.png,no_boundary,./patches_50_meters/patch-2574-2838-2607-2871-#map_189245184.png#.png,map_189245184.png,"(2574, 2838, 2607, 2871)"
patch-165-1056-198-1089-#map_189245196.png#.png,boundary,./patches_50_meters/patch-165-1056-198-1089-#map_189245196.png#.png,map_189245196.png,"(165, 1056, 198, 1089)"
patch-462-1617-495-1650-#map_189245196.png#.png,no_boundary,./patches_50_meters/patch-462-1617-495-1650-#map_189245196.png#.png,map_189245196.png,"(462, 1617, 495, 1650)"
patch-462-1881-495-1914-#map_189245196.png#.png,boundary,./patches_50_meters/patch-462-1881-495-1914-#map_189245196.png#.png,map_189245196.png,"(462, 1881, 495, 1914)"
patch-528-3201-561-3234-#map_189245196.png#.png,no_boundary,./patches_50_meters/patch-528-3201-561-3234-#map_189245196.png#.png,map_189245196.png,"(528, 3201, 561, 3234)"
patch-594-1749-627-1782-#map_189245196.png#.png,boundary,./patches_50_meters/patch-594-1749-627-1782-#map_189245196.png#.png,map_189245196.png,"(594, 1749, 627, 1782)"
patch-2409-3366-2442-3399-#map_189245196.png#.png,no_boundary,./patches_50_meters/patch-2409-3366-2442-3399-#map_189245196.png#.png,map_189245196.png,"(2409, 3366, 2442, 3399)"
patch-2640-2541-2673-2574-#map_189245196.png#.png,no_boundary,./patches_50_meters/patch-2640-2541-2673-2574-#map_189245196.png#.png,map_189245196.png,"(2640, 2541, 2673, 2574)"
patch-2673-1650-2706-1683-#map_189245196.png#.png,no_boundary,./patches_50_meters/patch-2673-1650-2706-1683-#map_189245196.png#.png,map_189245196.png,"(2673, 1650, 2706, 1683)"
patch-2871-0-2904-33-#map_189245196.png#.png,boundary,./patches_50_meters/patch-2871-0-2904-33-#map_189245196.png#.png,map_189245196.png,"(2871, 0, 2904, 33)"
patch-2904-198-2937-231-#map_189245196.png#.png,no_boundary,./patches_50_meters/patch-2904-198-2937-231-#map_189245196.png#.png,map_189245196.png,"(2904, 198, 2937, 231)"
patch-297-2343-330-2376-#map_189245202.png#.png,boundary,./patches_50_meters/patch-297-2343-330-2376-#map_189245202.png#.png,map_189245202.png,"(297, 2343, 330, 2376)"
patch-660-3663-693-3696-#map_189245202.png#.png,no_boundary,./patches_50_meters/patch-660-3663-693-3696-#map_189245202.png#.png,map_189245202.png,"(660, 3663, 693, 3696)"
patch-891-2442-924-2475-#map_189245202.png#.png,no_boundary,./patches_50_meters/patch-891-2442-924-2475-#map_189245202.png#.png,map_189245202.png,"(891, 2442, 924, 2475)"
patch-1419-3696-1452-3729-#map_189245202.png#.png,no_boundary,./patches_50_meters/patch-1419-3696-1452-3729-#map_189245202.png#.png,map_189245202.png,"(1419, 3696, 1452, 3729)"
patch-1485-99-1518-132-#map_189245202.png#.png,no_boundary,./patches_50_meters/patch-1485-99-1518-132-#map_189245202.png#.png,map_189245202.png,"(1485, 99, 1518, 132)"
patch-1815-3234-1848-3267-#map_189245202.png#.png,boundary,./patches_50_meters/patch-1815-3234-1848-3267-#map_189245202.png#.png,map_189245202.png,"(1815, 3234, 1848, 3267)"
patch-1848-2739-1881-2772-#map_189245202.png#.png,boundary,./patches_50_meters/patch-1848-2739-1881-2772-#map_189245202.png#.png,map_189245202.png,"(1848, 2739, 1881, 2772)"
patch-2508-2013-2541-2046-#map_189245202.png#.png,boundary,./patches_50_meters/patch-2508-2013-2541-2046-#map_189245202.png#.png,map_189245202.png,"(2508, 2013, 2541, 2046)"
patch-2673-1155-2706-1188-#map_189245202.png#.png,boundary,./patches_50_meters/patch-2673-1155-2706-1188-#map_189245202.png#.png,map_189245202.png,"(2673, 1155, 2706, 1188)"
patch-2970-3795-3003-3828-#map_189245202.png#.png,no_boundary,./patches_50_meters/patch-2970-3795-3003-3828-#map_189245202.png#.png,map_189245202.png,"(2970, 3795, 3003, 3828)"
patch-1056-2805-1089-2838-#map_189245430.png#.png,boundary,./patches_50_meters/patch-1056-2805-1089-2838-#map_189245430.png#.png,map_189245430.png,"(1056, 2805, 1089, 2838)"
patch-1056-2970-1089-3003-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-1056-2970-1089-3003-#map_189245430.png#.png,map_189245430.png,"(1056, 2970, 1089, 3003)"
patch-1122-2112-1155-2145-#map_189245430.png#.png,boundary,./patches_50_meters/patch-1122-2112-1155-2145-#map_189245430.png#.png,map_189245430.png,"(1122, 2112, 1155, 2145)"
patch-1353-1155-1386-1188-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-1353-1155-1386-1188-#map_189245430.png#.png,map_189245430.png,"(1353, 1155, 1386, 1188)"
patch-1485-3498-1518-3531-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-1485-3498-1518-3531-#map_189245430.png#.png,map_189245430.png,"(1485, 3498, 1518, 3531)"
patch-1617-2013-1650-2046-#map_189245430.png#.png,boundary,./patches_50_meters/patch-1617-2013-1650-2046-#map_189245430.png#.png,map_189245430.png,"(1617, 2013, 1650, 2046)"
patch-1650-3432-1683-3465-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-1650-3432-1683-3465-#map_189245430.png#.png,map_189245430.png,"(1650, 3432, 1683, 3465)"
patch-1881-2211-1914-2244-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-1881-2211-1914-2244-#map_189245430.png#.png,map_189245430.png,"(1881, 2211, 1914, 2244)"
patch-2211-1452-2244-1485-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-2211-1452-2244-1485-#map_189245430.png#.png,map_189245430.png,"(2211, 1452, 2244, 1485)"
patch-2739-726-2772-759-#map_189245430.png#.png,boundary,./patches_50_meters/patch-2739-726-2772-759-#map_189245430.png#.png,map_189245430.png,"(2739, 726, 2772, 759)"
patch-3333-1518-3366-1551-#map_189245430.png#.png,no_boundary,./patches_50_meters/patch-3333-1518-3366-1551-#map_189245430.png#.png,map_189245430.png,"(3333, 1518, 3366, 1551)"
patch-594-693-627-726-#map_189245439.png#.png,no_boundary,./patches_50_meters/patch-594-693-627-726-#map_189245439.png#.png,map_189245439.png,"(594, 693, 627, 726)"
patch-891-1023-924-1056-#map_189245439.png#.png,boundary,./patches_50_meters/patch-891-1023-924-1056-#map_189245439.png#.png,map_189245439.png,"(891, 1023, 924, 1056)"
patch-1419-1320-1452-1353-#map_189245439.png#.png,boundary,./patches_50_meters/patch-1419-1320-1452-1353-#map_189245439.png#.png,map_189245439.png,"(1419, 1320, 1452, 1353)"
patch-1848-924-1881-957-#map_189245439.png#.png,no_boundary,./patches_50_meters/patch-1848-924-1881-957-#map_189245439.png#.png,map_189245439.png,"(1848, 924, 1881, 957)"
patch-3399-2541-3432-2574-#map_189245439.png#.png,no_boundary,./patches_50_meters/patch-3399-2541-3432-2574-#map_189245439.png#.png,map_189245439.png,"(3399, 2541, 3432, 2574)"
patch-3465-3069-3498-3102-#map_189245439.png#.png,no_boundary,./patches_50_meters/patch-3465-3069-3498-3102-#map_189245439.png#.png,map_189245439.png,"(3465, 3069, 3498, 3102)"
patch-165-231-198-264-#map_189245460.png#.png,no_boundary,./patches_50_meters/patch-165-231-198-264-#map_189245460.png#.png,map_189245460.png,"(165, 231, 198, 264)"
patch-231-2244-264-2277-#map_189245460.png#.png,boundary,./patches_50_meters/patch-231-2244-264-2277-#map_189245460.png#.png,map_189245460.png,"(231, 2244, 264, 2277)"
patch-957-3399-990-3432-#map_189245460.png#.png,no_boundary,./patches_50_meters/patch-957-3399-990-3432-#map_189245460.png#.png,map_189245460.png,"(957, 3399, 990, 3432)"
patch-2442-2310-2475-2343-#map_189245460.png#.png,no_boundary,./patches_50_meters/patch-2442-2310-2475-2343-#map_189245460.png#.png,map_189245460.png,"(2442, 2310, 2475, 2343)"
patch-2805-726-2838-759-#map_189245460.png#.png,boundary,./patches_50_meters/patch-2805-726-2838-759-#map_189245460.png#.png,map_189245460.png,"(2805, 726, 2838, 759)"
patch-3069-1584-3102-1617-#map_189245460.png#.png,no_boundary,./patches_50_meters/patch-3069-1584-3102-1617-#map_189245460.png#.png,map_189245460.png,"(3069, 1584, 3102, 1617)"
patch-99-2475-132-2508-#map_189245469.png#.png,no_boundary,./patches_50_meters/patch-99-2475-132-2508-#map_189245469.png#.png,map_189245469.png,"(99, 2475, 132, 2508)"
patch-660-2607-693-2640-#map_189245469.png#.png,no_boundary,./patches_50_meters/patch-660-2607-693-2640-#map_189245469.png#.png,map_189245469.png,"(660, 2607, 693, 2640)"
patch-825-2244-858-2277-#map_189245469.png#.png,boundary,./patches_50_meters/patch-825-2244-858-2277-#map_189245469.png#.png,map_189245469.png,"(825, 2244, 858, 2277)"
patch-1122-3267-1155-3300-#map_189245469.png#.png,boundary,./patches_50_meters/patch-1122-3267-1155-3300-#map_189245469.png#.png,map_189245469.png,"(1122, 3267, 1155, 3300)"
patch-1287-3432-1320-3465-#map_189245469.png#.png,boundary,./patches_50_meters/patch-1287-3432-1320-3465-#map_189245469.png#.png,map_189245469.png,"(1287, 3432, 1320, 3465)"
patch-1650-165-1683-198-#map_189245469.png#.png,no_boundary,./patches_50_meters/patch-1650-165-1683-198-#map_189245469.png#.png,map_189245469.png,"(1650, 165, 1683, 198)"
patch-2211-2145-2244-2178-#map_189245469.png#.png,boundary,./patches_50_meters/patch-2211-2145-2244-2178-#map_189245469.png#.png,map_189245469.png,"(2211, 2145, 2244, 2178)"
patch-3003-957-3036-990-#map_189245469.png#.png,boundary,./patches_50_meters/patch-3003-957-3036-990-#map_189245469.png#.png,map_189245469.png,"(3003, 957, 3036, 990)"
patch-3003-2442-3036-2475-#map_189245469.png#.png,boundary,./patches_50_meters/patch-3003-2442-3036-2475-#map_189245469.png#.png,map_189245469.png,"(3003, 2442, 3036, 2475)"
patch-3069-3168-3102-3201-#map_189245469.png#.png,boundary,./patches_50_meters/patch-3069-3168-3102-3201-#map_189245469.png#.png,map_189245469.png,"(3069, 3168, 3102, 3201)"
patch-3465-3465-3498-3498-#map_189245469.png#.png,no_boundary,./patches_50_meters/patch-3465-3465-3498-3498-#map_189245469.png#.png,map_189245469.png,"(3465, 3465, 3498, 3498)"
patch-3663-2871-3696-2904-#map_189245469.png#.png,no_boundary,./patches_50_meters/patch-3663-2871-3696-2904-#map_189245469.png#.png,map_189245469.png,"(3663, 2871, 3696, 2904)"
patch-264-1089-297-1122-#map_189245478.png#.png,no_boundary,./patches_50_meters/patch-264-1089-297-1122-#map_189245478.png#.png,map_189245478.png,"(264, 1089, 297, 1122)"
patch-561-2112-594-2145-#map_189245478.png#.png,boundary,./patches_50_meters/patch-561-2112-594-2145-#map_189245478.png#.png,map_189245478.png,"(561, 2112, 594, 2145)"
patch-594-1155-627-1188-#map_189245478.png#.png,boundary,./patches_50_meters/patch-594-1155-627-1188-#map_189245478.png#.png,map_189245478.png,"(594, 1155, 627, 1188)"
patch-759-1485-792-1518-#map_189245478.png#.png,boundary,./patches_50_meters/patch-759-1485-792-1518-#map_189245478.png#.png,map_189245478.png,"(759, 1485, 792, 1518)"
patch-759-1881-792-1914-#map_189245478.png#.png,boundary,./patches_50_meters/patch-759-1881-792-1914-#map_189245478.png#.png,map_189245478.png,"(759, 1881, 792, 1914)"
patch-792-528-825-561-#map_189245478.png#.png,no_boundary,./patches_50_meters/patch-792-528-825-561-#map_189245478.png#.png,map_189245478.png,"(792, 528, 825, 561)"
patch-1056-2508-1089-2541-#map_189245478.png#.png,no_boundary,./patches_50_meters/patch-1056-2508-1089-2541-#map_189245478.png#.png,map_189245478.png,"(1056, 2508, 1089, 2541)"
patch-1617-3366-1650-3399-#map_189245478.png#.png,boundary,./patches_50_meters/patch-1617-3366-1650-3399-#map_189245478.png#.png,map_189245478.png,"(1617, 3366, 1650, 3399)"
patch-1947-99-1980-132-#map_189245478.png#.png,no_boundary,./patches_50_meters/patch-1947-99-1980-132-#map_189245478.png#.png,map_189245478.png,"(1947, 99, 1980, 132)"
patch-2310-858-2343-891-#map_189245478.png#.png,boundary,./patches_50_meters/patch-2310-858-2343-891-#map_189245478.png#.png,map_189245478.png,"(2310, 858, 2343, 891)"
patch-2475-1023-2508-1056-#map_189245478.png#.png,boundary,./patches_50_meters/patch-2475-1023-2508-1056-#map_189245478.png#.png,map_189245478.png,"(2475, 1023, 2508, 1056)"
patch-2739-33-2772-66-#map_189245478.png#.png,boundary,./patches_50_meters/patch-2739-33-2772-66-#map_189245478.png#.png,map_189245478.png,"(2739, 33, 2772, 66)"
patch-3399-2079-3432-2112-#map_189245478.png#.png,no_boundary,./patches_50_meters/patch-3399-2079-3432-2112-#map_189245478.png#.png,map_189245478.png,"(3399, 2079, 3432, 2112)"
patch-33-891-66-924-#map_189245487.png#.png,no_boundary,./patches_50_meters/patch-33-891-66-924-#map_189245487.png#.png,map_189245487.png,"(33, 891, 66, 924)"
patch-1023-2772-1056-2805-#map_189245487.png#.png,no_boundary,./patches_50_meters/patch-1023-2772-1056-2805-#map_189245487.png#.png,map_189245487.png,"(1023, 2772, 1056, 2805)"
patch-2013-1650-2046-1683-#map_189245487.png#.png,boundary,./patches_50_meters/patch-2013-1650-2046-1683-#map_189245487.png#.png,map_189245487.png,"(2013, 1650, 2046, 1683)"
patch-2178-1419-2211-1452-#map_189245487.png#.png,boundary,./patches_50_meters/patch-2178-1419-2211-1452-#map_189245487.png#.png,map_189245487.png,"(2178, 1419, 2211, 1452)"
patch-2475-2145-2508-2178-#map_189245487.png#.png,no_boundary,./patches_50_meters/patch-2475-2145-2508-2178-#map_189245487.png#.png,map_189245487.png,"(2475, 2145, 2508, 2178)"
patch-2739-1353-2772-1386-#map_189245487.png#.png,no_boundary,./patches_50_meters/patch-2739-1353-2772-1386-#map_189245487.png#.png,map_189245487.png,"(2739, 1353, 2772, 1386)"
patch-2937-1716-2970-1749-#map_189245487.png#.png,no_boundary,./patches_50_meters/patch-2937-1716-2970-1749-#map_189245487.png#.png,map_189245487.png,"(2937, 1716, 2970, 1749)"
patch-198-3069-231-3102-#map_189245493.png#.png,boundary,./patches_50_meters/patch-198-3069-231-3102-#map_189245493.png#.png,map_189245493.png,"(198, 3069, 231, 3102)"
patch-1188-1452-1221-1485-#map_189245493.png#.png,no_boundary,./patches_50_meters/patch-1188-1452-1221-1485-#map_189245493.png#.png,map_189245493.png,"(1188, 1452, 1221, 1485)"
patch-1419-66-1452-99-#map_189245493.png#.png,boundary,./patches_50_meters/patch-1419-66-1452-99-#map_189245493.png#.png,map_189245493.png,"(1419, 66, 1452, 99)"
patch-1716-1287-1749-1320-#map_189245493.png#.png,boundary,./patches_50_meters/patch-1716-1287-1749-1320-#map_189245493.png#.png,map_189245493.png,"(1716, 1287, 1749, 1320)"
patch-1881-3069-1914-3102-#map_189245493.png#.png,no_boundary,./patches_50_meters/patch-1881-3069-1914-3102-#map_189245493.png#.png,map_189245493.png,"(1881, 3069, 1914, 3102)"
patch-1947-1452-1980-1485-#map_189245493.png#.png,no_boundary,./patches_50_meters/patch-1947-1452-1980-1485-#map_189245493.png#.png,map_189245493.png,"(1947, 1452, 1980, 1485)"
patch-2508-693-2541-726-#map_189245493.png#.png,boundary,./patches_50_meters/patch-2508-693-2541-726-#map_189245493.png#.png,map_189245493.png,"(2508, 693, 2541, 726)"
patch-2574-2442-2607-2475-#map_189245493.png#.png,no_boundary,./patches_50_meters/patch-2574-2442-2607-2475-#map_189245493.png#.png,map_189245493.png,"(2574, 2442, 2607, 2475)"
patch-2871-858-2904-891-#map_189245493.png#.png,boundary,./patches_50_meters/patch-2871-858-2904-891-#map_189245493.png#.png,map_189245493.png,"(2871, 858, 2904, 891)"
patch-2904-1518-2937-1551-#map_189245493.png#.png,boundary,./patches_50_meters/patch-2904-1518-2937-1551-#map_189245493.png#.png,map_189245493.png,"(2904, 1518, 2937, 1551)"
patch-2904-2409-2937-2442-#map_189245493.png#.png,no_boundary,./patches_50_meters/patch-2904-2409-2937-2442-#map_189245493.png#.png,map_189245493.png,"(2904, 2409, 2937, 2442)"
patch-3366-1056-3399-1089-#map_189245493.png#.png,no_boundary,./patches_50_meters/patch-3366-1056-3399-1089-#map_189245493.png#.png,map_189245493.png,"(3366, 1056, 3399, 1089)"
patch-3531-1518-3564-1551-#map_189245493.png#.png,boundary,./patches_50_meters/patch-3531-1518-3564-1551-#map_189245493.png#.png,map_189245493.png,"(3531, 1518, 3564, 1551)"
patch-0-2937-33-2970-#map_189245502.png#.png,no_boundary,./patches_50_meters/patch-0-2937-33-2970-#map_189245502.png#.png,map_189245502.png,"(0, 2937, 33, 2970)"
patch-759-1023-792-1056-#map_189245502.png#.png,boundary,./patches_50_meters/patch-759-1023-792-1056-#map_189245502.png#.png,map_189245502.png,"(759, 1023, 792, 1056)"
patch-825-2013-858-2046-#map_189245502.png#.png,no_boundary,./patches_50_meters/patch-825-2013-858-2046-#map_189245502.png#.png,map_189245502.png,"(825, 2013, 858, 2046)"
patch-1122-2409-1155-2442-#map_189245502.png#.png,boundary,./patches_50_meters/patch-1122-2409-1155-2442-#map_189245502.png#.png,map_189245502.png,"(1122, 2409, 1155, 2442)"
patch-1584-924-1617-957-#map_189245502.png#.png,no_boundary,./patches_50_meters/patch-1584-924-1617-957-#map_189245502.png#.png,map_189245502.png,"(1584, 924, 1617, 957)"
patch-2112-1188-2145-1221-#map_189245502.png#.png,no_boundary,./patches_50_meters/patch-2112-1188-2145-1221-#map_189245502.png#.png,map_189245502.png,"(2112, 1188, 2145, 1221)"
patch-2145-528-2178-561-#map_189245502.png#.png,boundary,./patches_50_meters/patch-2145-528-2178-561-#map_189245502.png#.png,map_189245502.png,"(2145, 528, 2178, 561)"
patch-2145-990-2178-1023-#map_189245502.png#.png,no_boundary,./patches_50_meters/patch-2145-990-2178-1023-#map_189245502.png#.png,map_189245502.png,"(2145, 990, 2178, 1023)"
patch-2343-1254-2376-1287-#map_189245502.png#.png,boundary,./patches_50_meters/patch-2343-1254-2376-1287-#map_189245502.png#.png,map_189245502.png,"(2343, 1254, 2376, 1287)"
patch-3036-3234-3069-3267-#map_189245502.png#.png,boundary,./patches_50_meters/patch-3036-3234-3069-3267-#map_189245502.png#.png,map_189245502.png,"(3036, 3234, 3069, 3267)"
patch-3366-957-3399-990-#map_189245502.png#.png,boundary,./patches_50_meters/patch-3366-957-3399-990-#map_189245502.png#.png,map_189245502.png,"(3366, 957, 3399, 990)"
patch-3399-2937-3432-2970-#map_189245502.png#.png,no_boundary,./patches_50_meters/patch-3399-2937-3432-2970-#map_189245502.png#.png,map_189245502.png,"(3399, 2937, 3432, 2970)"
patch-0-957-33-990-#map_189245514.png#.png,no_boundary,./patches_50_meters/patch-0-957-33-990-#map_189245514.png#.png,map_189245514.png,"(0, 957, 33, 990)"
patch-660-990-693-1023-#map_189245514.png#.png,no_boundary,./patches_50_meters/patch-660-990-693-1023-#map_189245514.png#.png,map_189245514.png,"(660, 990, 693, 1023)"
patch-759-2772-792-2805-#map_189245514.png#.png,no_boundary,./patches_50_meters/patch-759-2772-792-2805-#map_189245514.png#.png,map_189245514.png,"(759, 2772, 792, 2805)"
patch-858-3333-891-3366-#map_189245514.png#.png,no_boundary,./patches_50_meters/patch-858-3333-891-3366-#map_189245514.png#.png,map_189245514.png,"(858, 3333, 891, 3366)"
patch-1056-726-1089-759-#map_189245514.png#.png,no_boundary,./patches_50_meters/patch-1056-726-1089-759-#map_189245514.png#.png,map_189245514.png,"(1056, 726, 1089, 759)"
